unique_id,time,x,y,red,nir,swir16,swir22,blue,green,rededge1,rededge2,rededge3,nir08
ID_LO20JL,59:27.1,-244065,847405,0.1963,0.4332,0.3655,0.2447,0.1656,0.1959,0.2545,0.3791,0.418,0.4567
ID_LO20JL,49:32.3,-244065,847405,0.614,0.7068,0.7538,0.69,0.5804,0.5904,0.682,0.6856,0.7103,0.7397
ID_S2ZFCL,59:22.9,-244015,847465,0.275,0.4408,0.3914,0.3075,0.2654,0.2828,0.3166,0.3978,0.434,0.455
ID_S2ZFCL,49:29.7,-244015,847465,0.244,0.4576,0.3792,0.267,0.1711,0.2336,0.2959,0.4031,0.4445,0.4806
ID_S2ZFCL,49:28.7,-244015,847465,0.3042,0.5064,0.4452,0.3391,0.3198,0.3074,0.3683,0.4366,0.485,0.5233
ID_S2ZFCL,49:29.8,-244015,847465,0.9504,0.9328,0.7393,0.6684,1.0792,0.996,1.0099,0.9636,0.9081,0.8977
ID_S2ZFCL,49:31.6,-244015,847465,0.1818,0.278,0.2696,0.1957,0.1898,0.1886,0.2151,0.2493,0.2823,0.3017
ID_S2ZFCL,49:32.9,-244015,847465,0.305,0.4086,0.3437,0.2816,0.3144,0.3082,0.3467,0.3843,0.3986,0.4176
ID_S2ZFCL,49:30.2,-244015,847465,0.2072,0.3834,0.4233,0.3068,0.1536,0.1845,0.2517,0.3073,0.3496,0.3912
ID_S2ZFCL,59:25.2,-244015,847465,0.912,0.8568,0.6829,0.5664,1.1224,0.9792,0.993,0.9298,0.9242,0.9065
ID_S2ZFCL,49:33.4,-244015,847465,0.2062,0.3774,0.3663,0.281,0.2284,0.231,0.2695,0.3565,0.3604,0.3811
ID_S2ZFCL,59:24.4,-244015,847465,0.1409,0.426,0.2803,0.1815,0.1447,0.1686,0.1895,0.3521,0.401,0.4077
ID_S2ZFCL,59:26.9,-244015,847465,0.6112,0.7344,0.3077,0.3231,0.6636,0.6368,0.6856,0.7099,0.7128,0.7157
ID_S2ZFCL,49:38.8,-244015,847465,0.1791,0.5696,0.4159,0.2682,0.1708,0.2194,0.2822,0.513,0.5815,0.6114
ID_S2ZFCL,49:30.9,-244015,847465,0.7056,0.7132,0.3809,0.3378,0.754,0.7224,0.7429,0.7086,0.7134,0.7223
ID_S2ZFCL,59:29.3,-244015,847465,0.7944,0.7864,0.5118,0.4396,0.9848,0.8752,0.8251,0.7697,0.764,0.7523
ID_S2ZFCL,49:37.6,-244015,847465,0.1524,0.508,0.3559,0.2318,0.1453,0.1862,0.2415,0.4491,0.5292,0.5622
ID_S2ZFCL,59:32.3,-244015,847465,0.678,0.684,0.4887,0.4259,0.7876,0.7064,0.7439,0.7411,0.7407,0.7516
ID_S2ZFCL,49:34.9,-244015,847465,0.8232,0.86,0.7175,0.6083,0.916,0.8696,0.8684,0.8622,0.8703,0.8788
ID_S2ZFCL,59:30.4,-244015,847465,0.1611,0.4932,0.3135,0.1992,0.1727,0.194,0.2341,0.4011,0.4853,0.4929
ID_S2ZFCL,49:36.1,-244015,847465,0.5056,0.5848,0.5313,0.5061,0.4888,0.4916,0.5716,0.6149,0.629,0.6476
ID_S2ZFCL,59:31.8,-244015,847465,0.7528,0.7944,0.4179,0.3393,0.7392,0.74,0.7284,0.7634,0.8059,0.8252
ID_S2ZFCL,59:31.1,-244015,847465,0.6152,0.6636,0.5942,0.5114,0.5892,0.576,0.6675,0.7203,0.7681,0.7806
ID_S2ZFCL,49:36.1,-244015,847465,0.3084,0.5672,0.4252,0.3517,0.3022,0.3236,0.371,0.5062,0.5754,0.611
ID_S2ZFCL,59:31.3,-244015,847465,0.5604,0.6644,0.4845,0.4084,0.6768,0.6224,0.5375,0.5621,0.5903,0.6003
ID_S2ZFCL,49:38.1,-244015,847465,0.8032,0.8328,0.6235,0.4621,0.8168,0.8096,0.7985,0.8256,0.8523,0.8655
ID_S2ZFCL,59:30.1,-244015,847465,0.288,0.4062,0.2901,0.2423,0.3232,0.3126,0.3163,0.3751,0.3971,0.4063
ID_S2ZFCL,59:33.1,-244015,847465,0.1991,0.3974,0.29,0.2081,0.2086,0.221,0.2483,0.3627,0.4009,0.4148
ID_S2ZFCL,59:28.9,-244015,847465,0.5344,0.6224,0.5078,0.4485,0.5588,0.5384,0.5727,0.6051,0.6473,0.6527
ID_S2ZFCL,49:37.4,-244015,847465,0.1706,0.5936,0.4427,0.2786,0.1634,0.2036,0.2675,0.5237,0.6004,0.657
ID_S2ZFCL,59:32.3,-244015,847465,0.6908,0.8032,0.7076,0.6224,0.7324,0.7128,0.7159,0.7569,0.7778,0.7946
ID_S2ZFCL,59:27.2,-244015,847465,0.6796,0.7644,0.6391,0.5334,0.6728,0.67,0.7681,0.7935,0.822,0.8316
ID_S2ZFCL,49:36.5,-244015,847465,0.37,0.468,0.4442,0.414,0.3898,0.3856,0.4218,0.4678,0.4859,0.503
ID_S2ZFCL,59:31.6,-244015,847465,0.6992,0.7556,0.6591,0.5671,0.7724,0.7304,0.7565,0.7624,0.7685,0.784
ID_S2ZFCL,49:30.6,-244015,847465,0.7,0.7372,0.5477,0.4018,0.6848,0.6924,0.6611,0.6932,0.76,0.7813
ID_S2ZFCL,59:25.1,-244015,847465,0.1556,0.422,0.3565,0.2482,0.1484,0.1747,0.2264,0.3802,0.4235,0.4673
ID_S2ZFCL,49:36.0,-244015,847465,1.0232,1.0136,0.6166,0.4603,1.0448,1.0192,1.0782,1.0599,1.0569,1.0781
ID_S2ZFCL,59:31.0,-244015,847465,0.844,0.876,0.5404,0.3504,0.8192,0.8264,0.7871,0.8373,0.8858,0.9143
ID_S2ZFCL,49:28.1,-244015,847465,0.2286,0.3866,0.419,0.3478,0.1942,0.2252,0.2958,0.4143,0.465,0.4855
ID_S2ZFCL,59:23.1,-244015,847465,0.5688,0.6492,0.4623,0.3378,0.5728,0.572,0.5498,0.5999,0.6543,0.6619
ID_S2ZFCL,49:36.0,-244015,847465,0.73,0.7728,0.5698,0.4789,0.7556,0.7332,0.7843,0.7805,0.7849,0.7944
ID_S2ZFCL,59:24.9,-244015,847465,0.8584,0.8992,0.6694,0.5225,0.8928,0.8656,0.9464,0.9035,0.8893,0.8807
ID_S2ZFCL,49:32.4,-244015,847465,0.3684,0.556,0.5086,0.4423,0.3644,0.378,0.4271,0.5389,0.5772,0.6046
ID_S2ZFCL,59:28.9,-244015,847465,0.7624,0.746,0.4823,0.3748,0.8648,0.7984,0.8263,0.7862,0.7812,0.7841
ID_S2ZFCL,49:34.1,-244015,847465,0.1398,0.5296,0.3528,0.2289,0.143,0.1796,0.2324,0.4353,0.5071,0.5546
ID_S2ZFCL,59:29.5,-244015,847465,0.1518,0.4812,0.3229,0.2064,0.1722,0.1874,0.2254,0.412,0.4898,0.5137
ID_S2ZFCL,49:34.1,-244015,847465,0.5036,0.6416,0.6324,0.5104,0.5248,0.5164,0.5605,0.604,0.6196,0.6392
ID_S2ZFCL,59:31.1,-244015,847465,0.1756,0.4844,0.3724,0.2419,0.1658,0.1992,0.2583,0.4415,0.5169,0.55
ID_S2ZFCL,49:38.2,-244015,847465,0.1758,0.47,0.4012,0.2723,0.1538,0.1924,0.2574,0.4015,0.4522,0.4934
ID_S2ZFCL,59:34.2,-244015,847465,0.526,0.6884,0.3325,0.3251,0.574,0.5536,0.5976,0.6504,0.6675,0.6796
ID_S2ZFCL,49:37.4,-244015,847465,0.2618,0.4916,0.438,0.309,0.2372,0.2722,0.3229,0.4455,0.4856,0.5375
ID_S2ZFCL,59:33.2,-244015,847465,0.8072,0.8464,0.7336,0.6512,0.8472,0.8224,0.8839,0.8965,0.9043,0.9172
ID_S2ZFCL,49:40.6,-244015,847465,0.6512,0.796,0.6269,0.4755,0.658,0.6504,0.6671,0.7209,0.7759,0.7911
ID_S2ZFCL,59:36.4,-244015,847465,0.9728,1.0328,0.315,0.3242,0.9552,0.9616,0.9817,0.9894,1.005,0.9998
ID_S2ZFCL,49:39.0,-244015,847465,0.3178,0.5456,0.4968,0.3809,0.2808,0.3182,0.3718,0.5063,0.5561,0.5926
ID_S2ZFCL,59:34.6,-244015,847465,0.7664,0.8432,0.453,0.4927,0.8052,0.7836,0.8489,0.8308,0.8168,0.8166
ID_S2ZFCL,49:42.6,-244015,847465,0.2346,0.514,0.3944,0.2918,0.2262,0.2468,0.3048,0.4437,0.5049,0.547
ID_S2ZFCL,59:38.4,-244015,847465,0.2018,0.4188,0.4084,0.2916,0.1706,0.1944,0.2498,0.3727,0.4248,0.4642
ID_S2ZFCL,49:40.2,-244015,847465,0.258,0.4928,0.4792,0.3425,0.217,0.245,0.3124,0.4392,0.4838,0.546
ID_S2ZFCL,59:35.7,-244015,847465,0.2332,0.4804,0.3538,0.2841,0.1908,0.2334,0.2942,0.3995,0.4318,0.5223
ID_S2ZFCL,49:44.2,-244015,847465,0.29,0.4808,0.3442,0.2863,0.2838,0.298,0.3569,0.4438,0.4854,0.5136
ID_S2ZFCL,59:39.8,-244015,847465,0.1984,0.3956,0.3855,0.2772,0.1774,0.199,0.2551,0.3604,0.4284,0.4621
ID_S2ZFCL,49:40.9,-244015,847465,1.0584,1.0696,0.6942,0.5257,1.0416,1.0464,1.1191,1.1013,1.092,1.1078
ID_S2ZFCL,59:36.2,-244015,847465,0.1586,0.3298,0.3306,0.2287,0.1474,0.1678,0.213,0.3171,0.3683,0.3954
ID_S2ZFCL,49:45.3,-244015,847465,0.1652,0.3024,0.2874,0.2103,0.1623,0.1675,0.1965,0.266,0.3123,0.3251
ID_S2ZFCL,59:40.8,-244015,847465,0.276,0.4772,0.3717,0.3071,0.2902,0.2932,0.3335,0.4409,0.4909,0.5061
ID_S2ZFCL,49:41.1,-244015,847465,0.54,0.6644,0.2783,0.2803,0.546,0.5512,0.5577,0.6191,0.6573,0.6727
ID_S2ZFCL,59:36.3,-244015,847465,0.1808,0.5208,0.4098,0.2703,0.1566,0.2056,0.2663,0.4532,0.5193,0.5608
ID_S2ZFCL,49:43.0,-244015,847465,0.3254,0.4816,0.3233,0.2921,0.3552,0.3386,0.3833,0.4499,0.4795,0.4914
ID_S2ZFCL,59:41.1,-244015,847465,0.286,0.4736,0.3531,0.2842,0.2974,0.3048,0.3335,0.4377,0.4798,0.5021
ID_S2ZFCL,49:40.8,-244015,847465,0.1783,0.4908,0.38,0.2569,0.1522,0.19,0.2399,0.4247,0.5018,0.546
ID_S2ZFCL,59:35.8,-244015,847465,0.6648,0.7644,0.6817,0.5743,0.7136,0.6888,0.7076,0.7755,0.8086,0.832
ID_S2ZFCL,49:45.9,-244015,847465,0.3828,0.5296,0.3294,0.2904,0.4416,0.4156,0.4351,0.4934,0.53,0.5405
ID_S2ZFCL,59:40.9,-244015,847465,0.3568,0.5084,0.2978,0.2851,0.4144,0.4018,0.4241,0.4842,0.5062,0.514
ID_S2ZFCL,49:39.9,-244015,847465,0.245,0.3768,0.2676,0.2181,0.2832,0.2744,0.2762,0.3372,0.3614,0.3763
ID_S2ZFCL,59:34.8,-244015,847465,0.4628,0.486,0.3777,0.2894,0.52,0.4904,0.5468,0.5459,0.5675,0.5617
ID_S2ZFCL,49:45.4,-244015,847465,1.0728,1.024,0.7257,0.5581,1.1976,1.1176,1.1489,1.0758,1.0494,1.0352
ID_S2ZFCL,59:40.3,-244015,847465,0.6756,0.7124,0.5681,0.3931,0.6552,0.678,0.6172,0.6639,0.7323,0.7483
ID_S2ZFCL,49:39.7,-244015,847465,0.5528,0.6068,0.5143,0.4548,0.5444,0.5424,0.6059,0.6342,0.6536,0.6757
ID_S2ZFCL,59:35.4,-244015,847465,0.53,0.706,0.5488,0.517,0.568,0.5572,0.5879,0.6461,0.6737,0.6987
ID_S2ZFCL,49:44.5,-244015,847465,0.7224,0.752,0.5994,0.5335,0.864,0.7944,0.7536,0.7372,0.7749,0.7933
ID_S2ZFCL,59:40.1,-244015,847465,0.1494,0.6832,0.3747,0.2249,0.166,0.1977,0.2391,0.5499,0.6716,0.7153
ID_S2ZFCL,49:41.1,-244015,847465,0.486,0.5836,0.4841,0.4184,0.5572,0.5236,0.5267,0.5596,0.5816,0.5931
ID_S2ZFCL,59:36.5,-244015,847465,0.4264,0.54,0.498,0.4799,0.3938,0.4184,0.506,0.5683,0.5954,0.6194
ID_S2ZFCL,49:45.5,-244015,847465,0.8432,0.868,0.689,0.5518,0.888,0.8608,0.9155,0.8712,0.8715,0.8717
ID_S2ZFCL,59:40.9,-244015,847465,0.884,0.88,0.5818,0.4357,0.9392,0.908,0.928,0.8948,0.898,0.904
ID_S2ZFCL,49:41.9,-244015,847465,0.702,0.7836,0.6149,0.4871,0.7136,0.7112,0.7711,0.7917,0.7949,0.8144
ID_S2ZFCL,59:37.3,-244015,847465,0.317,0.5808,0.3763,0.2938,0.3418,0.344,0.3771,0.5244,0.5827,0.6141
ID_S2ZFCL,49:46.0,-244015,847465,0.9736,0.992,0.6701,0.428,0.9336,0.9536,0.9158,0.9485,1.0371,1.0609
ID_S2ZFCL,59:41.2,-244015,847465,0.608,0.6816,0.5127,0.3525,0.638,0.6252,0.5845,0.6488,0.7294,0.75
ID_S2ZFCL,49:42.4,-244015,847465,0.6156,0.676,0.4284,0.3491,0.6052,0.6052,0.6164,0.6667,0.7111,0.7389
ID_S2ZFCL,59:37.6,-244015,847465,0.5892,0.664,0.6284,0.5815,0.5664,0.5828,0.6459,0.6655,0.6788,0.708
ID_S2ZFCL,49:46.1,-244015,847465,0.1406,0.5652,0.3417,0.2112,0.149,0.17,0.2157,0.4535,0.5451,0.6011
ID_S2ZFCL,59:41.2,-244015,847465,0.604,0.7616,0.6485,0.5506,0.684,0.642,0.6491,0.7202,0.7713,0.801
ID_S2ZFCL,49:42.4,-244015,847465,1,0.9584,0.546,0.4068,1.0792,1.0224,1.0768,1.007,0.9724,0.9695
ID_S2ZFCL,59:37.5,-244015,847465,1.1784,1.1128,0.7581,0.5533,1.336,1.2312,1.2998,1.2033,1.1496,1.136
ID_S2ZFCL,49:45.7,-244015,847465,0.1556,0.638,0.3743,0.2263,0.1658,0.1974,0.2434,0.4952,0.6006,0.6532
ID_S2ZFCL,59:40.7,-244015,847465,0.2046,0.3364,0.3153,0.2806,0.1871,0.1988,0.2763,0.3749,0.4443,0.4811
ID_S2ZFCL,49:42.1,-244015,847465,0.9088,0.9008,0.7284,0.598,0.9288,0.9128,0.9586,0.9325,0.9255,0.9328
ID_S2ZFCL,59:37.1,-244015,847465,0.4908,0.5576,0.472,0.4024,0.464,0.478,0.521,0.5637,0.5755,0.6141
ID_S2ZFCL,49:45.0,-244015,847465,0.5068,0.6392,0.5593,0.5051,0.4788,0.5,0.5465,0.5919,0.6448,0.6883
ID_S2ZFCL,59:39.9,-244015,847465,0.98,0.9312,0.7456,0.6514,1.016,0.988,1.0112,0.9594,0.9573,0.9566
ID_S2ZFCL,49:41.3,-244015,847465,0.4444,0.5876,0.541,0.4799,0.4332,0.4444,0.5009,0.572,0.5962,0.6236
ID_S2ZFCL,59:36.1,-244015,847465,0.8052,0.8256,0.6382,0.4842,0.812,0.8044,0.8649,0.8401,0.8374,0.8372
ID_S2ZFCL,49:43.9,-244015,847465,0.389,0.5852,0.503,0.4352,0.4428,0.4232,0.4583,0.5385,0.5905,0.6094
ID_S2ZFCL,59:38.6,-244015,847465,0.808,0.8116,0.6347,0.5034,0.8232,0.8076,0.8819,0.8507,0.8487,0.8449
ID_S2ZFCL,49:40.1,-244015,847465,0.9144,0.928,0.7058,0.4805,0.916,0.912,0.8723,0.9225,0.9754,1.0028
ID_S2ZFCL,59:34.8,-244015,847465,0.6604,0.6704,0.5087,0.3874,0.7412,0.6916,0.714,0.7043,0.7047,0.7068
ID_S2ZFCL,49:42.3,-244015,847465,0.5784,0.6328,0.631,0.6041,0.542,0.5724,0.6306,0.6421,0.6701,0.6856
ID_S2ZFCL,59:37.0,-244015,847465,0.8124,0.8296,0.6423,0.5334,0.8408,0.8184,0.8671,0.8318,0.8293,0.8428
ID_S2ZFCL,49:38.5,-244015,847465,0.7092,0.782,0.6851,0.6378,0.7392,0.7196,0.7658,0.7818,0.7825,0.809
ID_S2ZFCL,59:33.1,-244015,847465,0.9216,0.8584,0.6189,0.5158,1.0728,0.9752,0.9515,0.895,0.8744,0.8777
ID_S2ZFCL,49:40.4,-244015,847465,0.9328,0.8264,0.5007,0.3515,1.1248,1.004,0.9402,0.8635,0.8685,0.8551
ID_S2ZFCL,59:34.9,-244015,847465,0.339,0.4732,0.4534,0.4455,0.3442,0.3468,0.3951,0.4601,0.5062,0.5304
ID_S2ZFCL,49:36.4,-244015,847465,0.7828,0.824,0.6793,0.6435,0.8012,0.7928,0.852,0.8211,0.8135,0.8306
ID_S2ZFCL,59:30.9,-244015,847465,0.7484,0.7808,0.6164,0.5384,0.7808,0.76,0.8252,0.8049,0.7931,0.7901
ID_S2ZFCL,49:38.0,-244015,847465,0.16,0.4452,0.3609,0.2426,0.1632,0.1852,0.2286,0.3864,0.4393,0.4876
ID_S2ZFCL,59:32.4,-244015,847465,0.3002,0.4428,0.3262,0.2595,0.3252,0.3204,0.3385,0.4172,0.4494,0.4641
ID_S2ZFCL,49:36.7,-244015,847465,0.3352,0.5584,0.5033,0.4069,0.3342,0.3514,0.3924,0.5129,0.5577,0.6087
ID_S2ZFCL,59:32.4,-244015,847465,1.1096,1.076,0.5724,0.4127,1.1584,1.1216,1.2419,1.1374,1.0922,1.0919
ID_S2ZFCL,49:36.8,-244015,847465,0.676,0.7276,0.4321,0.3384,0.678,0.6752,0.6625,0.696,0.7438,0.7572
ID_S2ZFCL,59:32.4,-244015,847465,0.2286,0.305,0.2609,0.1976,0.2648,0.2428,0.2656,0.3094,0.3215,0.3267
ID_S2ZFCL,49:38.4,-244015,847465,0.5892,0.6796,0.6035,0.539,0.6548,0.622,0.6355,0.6725,0.6903,0.7062
ID_S2ZFCL,59:34.1,-244015,847465,0.642,0.6592,0.5445,0.4617,0.7288,0.6692,0.6904,0.6909,0.6985,0.7126
ID_S2ZFCL,49:37.9,-244015,847465,1.0376,0.9264,0.6081,0.4626,1.2624,1.1296,1.1001,0.9697,0.9363,0.9136
ID_S2ZFCL,59:33.3,-244015,847465,0.668,0.7552,0.5825,0.4867,0.7332,0.684,0.6954,0.7342,0.7689,0.7779
ID_S2ZFCL,49:39.7,-244015,847465,0.2786,0.4916,0.3746,0.2943,0.2896,0.2978,0.3253,0.4617,0.5122,0.5399
ID_S2ZFCL,59:35.1,-244015,847465,0.1326,0.235,0.1716,0.1321,0.1523,0.1469,0.1457,0.2102,0.2381,0.2461
ID_S2ZFCL,49:38.4,-244015,847465,0.5816,0.638,0.5157,0.4657,0.52,0.5764,0.6343,0.652,0.6935,0.7058
ID_S2ZFCL,59:33.7,-244015,847465,0.3476,0.5504,0.4358,0.382,0.4316,0.3796,0.4071,0.5286,0.5807,0.6043
ID_S2ZFCL,49:40.4,-244015,847465,0.2576,0.5792,0.4418,0.3083,0.2842,0.293,0.3357,0.5299,0.603,0.6397
ID_S2ZFCL,59:35.7,-244015,847465,0.2442,0.3964,0.3327,0.2563,0.2546,0.2564,0.2962,0.3889,0.4261,0.4435
ID_S2ZFCL,49:38.4,-244015,847465,0.2088,0.3536,0.2713,0.2073,0.2844,0.2484,0.2719,0.3294,0.3701,0.3636
ID_S2ZFCL,59:33.5,-244015,847465,0.8856,0.9544,0.6271,0.4891,0.9976,0.8768,0.9049,0.9153,0.9317,0.9309
ID_S2ZFCL,49:40.6,-244015,847465,0.1548,0.576,0.3752,0.2348,0.1575,0.1898,0.2403,0.5191,0.596,0.6422
ID_S2ZFCL,59:35.7,-244015,847465,0.7088,0.724,0.5758,0.4566,0.8352,0.7556,0.782,0.7587,0.759,0.7745
ID_S2ZFCL,49:37.8,-244015,847465,0.3956,0.5832,0.5094,0.4616,0.4152,0.4078,0.4616,0.5518,0.6019,0.6101
ID_S2ZFCL,59:32.7,-244015,847465,0.1358,0.5276,0.343,0.2112,0.1454,0.1677,0.2109,0.4686,0.5536,0.5898
ID_S2ZFCL,49:40.1,-244015,847465,1.2104,1.0752,0.7946,0.6361,1.3776,1.2576,1.3005,1.1889,1.144,1.1338
ID_S2ZFCL,59:35.0,-244015,847465,0.1308,0.5,0.3176,0.1978,0.1357,0.1601,0.2089,0.4485,0.5156,0.5494
ID_S2ZFCL,49:36.5,-244015,847465,0.5664,0.6936,0.2886,0.2891,0.584,0.5784,0.5781,0.631,0.6764,0.6825
ID_S2ZFCL,59:31.3,-244015,847465,0.5316,0.6992,0.6039,0.5718,0.5872,0.5664,0.6189,0.6802,0.701,0.6985
ID_S2ZFCL,49:39.0,-244015,847465,0.7528,0.784,0.7019,0.6586,0.832,0.7836,0.8355,0.838,0.8349,0.8457
ID_S2ZFCL,59:33.7,-244015,847465,0.1316,0.4248,0.2858,0.184,0.1307,0.1525,0.1955,0.4072,0.4554,0.4913
ID_S2ZFCL,49:34.6,-244015,847465,0.2554,0.4696,0.3445,0.2753,0.2588,0.2728,0.3067,0.4255,0.4811,0.5029
ID_S2ZFCL,59:29.2,-244015,847465,0.4424,0.5768,0.4707,0.4497,0.4852,0.4808,0.4836,0.5306,0.5505,0.5419
ID_S2ZFCL,49:37.2,-244015,847465,0.1358,0.2704,0.1823,0.142,0.1564,0.1536,0.1611,0.2487,0.2853,0.2966
ID_S2ZFCL,59:31.8,-244015,847465,0.1291,0.271,0.1838,0.1397,0.138,0.1472,0.159,0.2504,0.2851,0.2936
ID_S2ZFCL,49:32.1,-244015,847465,0.1468,0.554,0.3434,0.2129,0.1508,0.1772,0.2264,0.454,0.5595,0.6026
ID_S2ZFCL,59:26.4,-244015,847465,0.1453,0.4268,0.2895,0.1925,0.1526,0.1675,0.1984,0.3787,0.4522,0.4651
ID_S2ZFCL,49:34.8,-244015,847465,0.4944,0.614,0.3281,0.3421,0.5224,0.51,0.5608,0.5907,0.5994,0.6065
ID_S2ZFCL,59:29.2,-244015,847465,0.1932,0.332,0.2583,0.2135,0.202,0.2182,0.2373,0.3391,0.3762,0.3955
ID_S2ZFCL,49:31.5,-244015,847465,0.1648,0.5228,0.3543,0.2224,0.181,0.1944,0.2319,0.4387,0.5393,0.5763
ID_S2ZFCL,59:27.0,-244015,847465,1.172,1.0584,0.6843,0.5386,1.3424,1.2336,1.2252,1.1194,1.0865,1.0626
ID_S2ZFCL,49:31.8,-244015,847465,0.17,0.4552,0.3467,0.2213,0.1731,0.1872,0.2265,0.4004,0.4663,0.5257
ID_S2ZFCL,59:26.4,-244015,847465,0.1449,0.4066,0.2955,0.1934,0.1349,0.1592,0.2018,0.3593,0.4052,0.4473
ID_S2ZFCL,49:32.2,-244015,847465,0.1595,0.3014,0.2256,0.1641,0.168,0.1758,0.1925,0.2689,0.305,0.3171
ID_S2ZFCL,59:27.5,-244015,847465,0.1385,0.1929,0.1714,0.1507,0.1487,0.1454,0.1623,0.1988,0.224,0.2259
ID_S2ZFCL,49:31.7,-244015,847465,0.1452,0.3954,0.3239,0.2129,0.1398,0.1604,0.2023,0.3367,0.3739,0.4238
ID_S2ZFCL,59:27.1,-244015,847465,0.206,0.4228,0.3645,0.2515,0.1747,0.2102,0.2621,0.3761,0.4216,0.4582
ID_S2ZFCL,49:32.3,-244015,847465,0.636,0.7248,0.754,0.6869,0.6024,0.6148,0.7115,0.707,0.732,0.7536
ID_90WBCS,59:22.9,-243145,847225,0.2276,0.3894,0.3144,0.2259,0.2236,0.2366,0.2636,0.3583,0.3966,0.4132
ID_90WBCS,49:29.7,-243145,847225,0.2412,0.4616,0.3648,0.2486,0.1778,0.2328,0.2946,0.4084,0.4557,0.4888
ID_90WBCS,49:28.7,-243145,847225,0.6468,0.6684,0.5646,0.5068,0.6716,0.6656,0.6618,0.6782,0.7006,0.7128
ID_90WBCS,49:29.8,-243145,847225,0.2054,0.4376,0.3719,0.2443,0.2116,0.2202,0.2769,0.4421,0.4765,0.5382
ID_90WBCS,49:31.6,-243145,847225,0.484,0.5544,0.4501,0.326,0.5096,0.5016,0.5652,0.5808,0.6128,0.6281
ID_90WBCS,49:32.9,-243145,847225,0.2818,0.4024,0.3219,0.2546,0.2972,0.2972,0.3184,0.3731,0.3967,0.4171
ID_90WBCS,49:30.2,-243145,847225,0.1462,0.3632,0.3374,0.2255,0.1278,0.156,0.2092,0.3453,0.4019,0.4482
ID_90WBCS,59:25.2,-243145,847225,0.8664,0.8272,0.5604,0.413,1.1432,0.984,0.8031,0.7222,0.6711,0.6206
ID_90WBCS,49:33.4,-243145,847225,0.2356,0.4608,0.4233,0.2921,0.2622,0.259,0.3017,0.4204,0.4613,0.4993
ID_90WBCS,59:24.4,-243145,847225,0.1348,0.2426,0.1993,0.1539,0.1399,0.1438,0.1577,0.2145,0.2424,0.2494
ID_90WBCS,59:26.9,-243145,847225,0.6096,0.7332,0.3081,0.3231,0.6584,0.6296,0.6788,0.7071,0.7116,0.7115
ID_90WBCS,49:38.8,-243145,847225,0.1479,0.5308,0.3545,0.2194,0.1581,0.1827,0.2274,0.4794,0.551,0.597
ID_90WBCS,49:30.9,-243145,847225,0.6728,0.6932,0.4356,0.4012,0.7088,0.6912,0.7129,0.6853,0.6955,0.7025
ID_90WBCS,59:29.3,-243145,847225,0.7248,0.6744,0.4745,0.4014,0.8056,0.7572,0.7678,0.7278,0.7353,0.73
ID_90WBCS,49:37.6,-243145,847225,0.2728,0.5096,0.4041,0.3143,0.3018,0.3014,0.3464,0.4779,0.5201,0.5461
ID_90WBCS,59:32.3,-243145,847225,0.7068,0.726,0.4905,0.4171,0.8472,0.7548,0.7687,0.7507,0.7436,0.7477
ID_90WBCS,49:34.9,-243145,847225,0.1566,0.5836,0.3626,0.2262,0.164,0.1878,0.2348,0.482,0.5884,0.6351
ID_90WBCS,59:30.4,-243145,847225,0.4528,0.6888,0.5319,0.4593,0.5124,0.4936,0.477,0.6148,0.6775,0.7032
ID_90WBCS,49:36.1,-243145,847225,0.6008,0.6424,0.571,0.5422,0.6844,0.6308,0.6586,0.6739,0.6748,0.6901
ID_90WBCS,59:31.8,-243145,847225,0.7484,0.7796,0.354,0.3054,0.7288,0.7372,0.7242,0.7654,0.8033,0.8249
ID_90WBCS,59:31.1,-243145,847225,0.704,0.7488,0.5885,0.4697,0.7372,0.7068,0.7234,0.747,0.785,0.7966
ID_90WBCS,49:36.1,-243145,847225,0.4836,0.6124,0.5012,0.4504,0.5016,0.5012,0.5339,0.5874,0.628,0.6544
ID_90WBCS,59:31.3,-243145,847225,0.7844,0.7768,0.6271,0.542,0.8912,0.8256,0.8023,0.781,0.7791,0.7843
ID_90WBCS,49:38.1,-243145,847225,0.7924,0.8184,0.6148,0.4626,0.788,0.7852,0.787,0.8245,0.8637,0.8821
ID_90WBCS,59:30.1,-243145,847225,0.2894,0.4156,0.2967,0.2524,0.3322,0.3094,0.3233,0.389,0.4169,0.4301
ID_90WBCS,59:33.1,-243145,847225,0.3424,0.514,0.4329,0.3568,0.3336,0.3514,0.3951,0.5024,0.5505,0.5762
ID_90WBCS,59:28.9,-243145,847225,0.1948,0.3324,0.2307,0.174,0.2378,0.2234,0.2162,0.3007,0.3479,0.3591
ID_90WBCS,49:37.4,-243145,847225,0.1464,0.512,0.358,0.22,0.1502,0.1728,0.2219,0.442,0.4988,0.5649
ID_90WBCS,59:32.3,-243145,847225,0.1345,0.4576,0.3096,0.1959,0.1401,0.1562,0.1969,0.3975,0.4598,0.5033
ID_90WBCS,59:27.2,-243145,847225,0.1908,0.4084,0.301,0.2262,0.206,0.2142,0.2422,0.3684,0.4321,0.4597
ID_90WBCS,49:36.5,-243145,847225,0.3176,0.446,0.3884,0.3289,0.3426,0.3318,0.3522,0.4074,0.4297,0.4495
