blue,crop_type,green,nir,nir08,red,rededge1,rededge2,rededge3,swir16,swir22,time,unique_id,x,y
403,cocoa,731,3629,4021,362,1065,3136,3793,2431,1255,25-09-2021,PIXEL_0013,0.793059258,7.131440607
656,cocoa,951,3525,3573,629,1433,2996,3327,3001,1845,25-09-2021,PIXEL_0012,1.071789121,6.882981804
736,cocoa,952,2854,3364,637,1321,2705,3163,2293,1285,25-09-2021,PIXEL_0011,0.773167347,6.823966035
683,cocoa,1011,3279,3679,622,1398,2839,3331,2633,1420,25-09-2021,PIXEL_0010,1.044308553,6.952197908
1214,cocoa,1422,3497,3664,1338,1935,3073,3491,3315,2312,25-09-2021,PIXEL_0016,1.044275662,7.027913142
555,cocoa,952,3122,3421,667,1447,2866,3259,2603,1507,25-09-2021,PIXEL_0007,0.768598961,7.083910875
622,cocoa,785,3840,4058,575,1079,2939,3792,2252,1160,25-09-2021,PIXEL_0005,1.101803684,6.783461617
2820,cocoa,3016,4375,4882,2942,3380,4282,4742,4207,3440,25-09-2021,PIXEL_0004,0.787034753,6.988099244
383,cocoa,682,2400,2690,535,961,2026,2346,2051,1168,25-09-2021,PIXEL_0003,0.947753212,7.169249767
447,cocoa,752,3306,3803,426,1149,2941,3605,2066,978,25-09-2021,PIXEL_0002,1.054490564,7.191411652
611,cocoa,883,3050,3349,713,1340,2671,3243,2698,1640,25-09-2021,PIXEL_0001,0.957526321,6.899851723
722,rubber,1100,3222,3402,733,1344,2728,3198,2730,1571,25-09-2021,PIXEL_0177,1.149231624,6.803087077
327,cocoa,537,4508,4689,234,786,3257,4417,2066,858,25-09-2021,PIXEL_0006,0.959837312,7.199518848
2432,cocoa,2642,4256,4914,2566,3305,4240,4698,4341,3410,25-09-2021,PIXEL_0017,1.121320843,6.925491471
435,cocoa,781,3272,3646,431,1132,2888,3322,2176,1023,25-09-2021,PIXEL_0019,0.86046121,7.043117032
619,cocoa,807,2969,3389,597,1160,2657,3208,1956,1140,25-09-2021,PIXEL_0020,1.112708385,7.072291564
466,cocoa,760,3842,3923,408,1097,3166,3722,1998,1029,25-09-2021,PIXEL_0042,0.985271135,6.928402054
820,cocoa,1013,2906,3208,827,1427,2525,3012,2722,1682,25-09-2021,PIXEL_0040,1.102748624,6.787716372
1886,cocoa,2150,3761,4513,2002,2715,3831,4288,3352,2355,25-09-2021,PIXEL_0038,1.057220379,6.893922844
767,cocoa,1114,3371,3740,921,1579,2999,3460,2952,1953,25-09-2021,PIXEL_0036,1.001069708,7.012905629
494,cocoa,725,2956,3434,540,1144,2566,3074,2489,1317,25-09-2021,PIXEL_0034,0.829519162,7.031572084
1066,cocoa,1290,2394,2918,1556,1599,2428,2705,3354,2669,25-09-2021,PIXEL_0033,0.798776643,6.887736448
316,cocoa,424,1535,1363,222,478,1091,1305,780,370,25-09-2021,PIXEL_0031,0.890463187,6.79806262
440,cocoa,704,3146,3638,477,1121,2722,3326,2142,1076,25-09-2021,PIXEL_0030,0.908409834,7.070631034
472,cocoa,769,3636,4288,458,1126,3251,4089,2320,1175,25-09-2021,PIXEL_0029,0.955501636,7.013478423
967,cocoa,1162,3517,4294,707,1402,3296,4000,2402,1184,25-09-2021,PIXEL_0028,1.127820667,6.875426604
466,cocoa,812,3120,3429,506,1199,2675,3175,2169,1089,25-09-2021,PIXEL_0027,0.791949067,7.159651826
473,cocoa,658,3665,3950,485,1072,2995,3640,2426,1170,25-09-2021,PIXEL_0025,0.9087939,7.170152245
1282,cocoa,1634,3891,4084,1394,2058,3492,3887,3511,2385,25-09-2021,PIXEL_0024,1.075144871,6.821364176
555,cocoa,874,3432,3603,517,1107,2754,3399,2075,1254,25-09-2021,PIXEL_0023,1.031082258,7.127910818
565,cocoa,954,3519,3923,593,1366,3222,3790,2661,1509,25-09-2021,PIXEL_0022,0.870456358,7.046200882
464,cocoa,667,3615,3892,364,990,2829,3513,2114,1013,25-09-2021,PIXEL_0085,0.777359494,6.822951681
510,cocoa,722,2510,3480,515,1085,2729,3216,2368,1402,25-09-2021,PIXEL_0086,0.881736241,6.8773243
487,cocoa,683,2575,2796,629,1165,2153,2515,2852,1861,25-09-2021,PIXEL_0079,0.914384698,7.107027597
624,cocoa,686,1654,1896,602,866,1549,1822,1408,1029,25-09-2021,PIXEL_0088,1.019138377,7.231191483
948,rubber,960,2135,2747,1224,1459,2152,2528,2165,1706,25-09-2021,PIXEL_0152,1.030408849,7.087300469
627,rubber,1080,4224,4575,781,1492,3501,4359,2819,1503,25-09-2021,PIXEL_0151,1.154424297,7.219584013
655,rubber,885,2580,2781,803,1273,2207,2550,2457,1563,25-09-2021,PIXEL_0149,0.817504219,7.216289198
569,rubber,554,1188,1243,404,582,1007,1211,857,456,25-09-2021,PIXEL_0148,1.184901386,6.94692083
644,rubber,833,2980,3464,716,1317,2511,3151,2756,1630,25-09-2021,PIXEL_0147,1.095539689,7.03932948
775,rubber,1140,3686,3600,862,1704,2994,3529,3304,2226,25-09-2021,PIXEL_0146,0.931852328,6.980659881
280,rubber,351,2002,1961,158,421,1516,1945,856,396,25-09-2021,PIXEL_0153,0.853572501,6.965861127
716,rubber,680,1360,1621,440,611,1307,1624,747,447,25-09-2021,PIXEL_0144,1.018836188,6.845688155
741,rubber,1004,4860,5376,600,1606,4124,4931,2906,1433,25-09-2021,PIXEL_0142,1.066806939,6.907392829
581,rubber,830,2652,3211,548,1079,2506,3129,1782,965,25-09-2021,PIXEL_0140,1.011680468,6.963435694
470,rubber,742,3250,3553,454,1138,2774,3341,2386,1266,25-09-2021,PIXEL_0139,0.896924841,6.831516616
557,rubber,526,1293,1572,359,538,1174,1477,801,413,25-09-2021,PIXEL_0138,1.183400576,7.013129276
592,rubber,890,3593,4008,540,1243,3175,3752,2496,1393,25-09-2021,PIXEL_0137,0.793611305,7.164304007
475,rubber,787,3348,3945,590,1084,2980,3644,2532,1300,25-09-2021,PIXEL_0134,0.801512902,7.110344063
619,rubber,957,5427,5572,493,1318,4112,5449,2757,1374,25-09-2021,PIXEL_0143,1.154651926,7.099169056
359,rubber,599,3438,3984,328,1075,2997,3605,2170,1023,25-09-2021,PIXEL_0133,0.993295492,7.150832123
511,rubber,837,3990,4299,506,1332,3211,3807,2706,1409,25-09-2021,PIXEL_0155,0.924261253,7.035141102
634,rubber,804,3837,3654,577,1219,2846,3462,2242,1408,25-09-2021,PIXEL_0159,0.745579116,6.868678206
881,rubber,1160,3896,4350,874,1589,3344,4024,2910,1621,25-09-2021,PIXEL_0174,0.933761107,7.0178329
536,rubber,726,3669,4312,437,1094,3118,4010,2364,1078,25-09-2021,PIXEL_0173,1.029542073,7.012834947
628,rubber,975,4792,5078,527,1384,4173,4908,2729,1366,25-09-2021,PIXEL_0172,1.153395418,6.983339357
1816,rubber,1670,3809,3665,1224,1943,3216,3510,2938,1837,25-09-2021,PIXEL_0171,0.781750794,7.192224764
639,rubber,964,4192,4660,534,1404,3636,4327,2616,1258,25-09-2021,PIXEL_0169,1.090321303,6.888474915
2020,rubber,2082,4067,4422,1666,2314,3691,4166,3470,2348,25-09-2021,PIXEL_0168,0.928832332,6.902732799
2142,rubber,2106,4320,4603,1718,2096,3720,4368,3319,2068,25-09-2021,PIXEL_0158,0.91623689,6.971221816
543,rubber,948,3633,3444,615,1481,2705,3133,2909,1812,25-09-2021,PIXEL_0167,0.97861197,7.095276171
612,rubber,1009,3226,3765,698,1389,3045,3555,2961,1796,25-09-2021,PIXEL_0165,0.932910788,7.058210898
676,rubber,965,2455,3195,847,1345,2638,3003,2203,1553,25-09-2021,PIXEL_0164,0.879914233,7.005927818
802,rubber,829,3772,4248,456,1217,3158,3885,2281,1077,25-09-2021,PIXEL_0163,0.886899767,7.090065619
369,rubber,649,2852,3403,397,1073,2668,3138,2248,1110,25-09-2021,PIXEL_0162,0.87002736,7.09907734
497,rubber,816,4488,4974,474,1426,3916,4621,3062,1680,25-09-2021,PIXEL_0161,0.940450406,6.933007056
492,rubber,687,2489,2437,505,1136,2013,2345,1564,837,25-09-2021,PIXEL_0160,0.994634159,6.962605149
692,rubber,1016,3438,3910,725,1497,3226,3718,3182,1988,25-09-2021,PIXEL_0166,0.958819501,6.831392165
842,rubber,1124,3164,3611,1156,1577,2866,3281,3144,2190,25-09-2021,PIXEL_0132,1.105461056,7.138876397
514,rubber,822,3879,4165,468,1267,3257,3998,2276,1072,25-09-2021,PIXEL_0154,0.967683778,6.979431086
431,rubber,653,3168,3375,413,1064,2500,3068,2468,1390,25-09-2021,PIXEL_0130,0.948499934,7.080663472
863,rubber,1226,4208,4619,904,1676,3641,4416,3429,2302,25-09-2021,PIXEL_0107,1.162726185,6.837654153
420,rubber,657,3273,3683,376,1062,2732,3374,2295,1111,25-09-2021,PIXEL_0106,0.799242355,7.029493379
513,rubber,830,3464,3878,520,1326,3001,3443,2646,1390,25-09-2021,PIXEL_0103,0.914441475,6.833814067
800,rubber,979,3570,4199,698,1456,3271,3853,2652,1576,25-09-2021,PIXEL_0102,0.944613177,6.899854328
808,cocoa,1058,3153,3753,1024,1589,2960,3518,2962,1858,25-09-2021,PIXEL_0100,0.768847162,6.900837679
592,cocoa,808,2809,3348,661,1248,2564,3110,2799,1703,25-09-2021,PIXEL_0098,0.990363454,7.207039259
712,cocoa,1132,4464,4174,683,1779,3366,3897,3116,2030,25-09-2021,PIXEL_0097,1.153824955,6.871416351
778,cocoa,1066,4660,5267,653,1489,4016,4961,2901,1464,25-09-2021,PIXEL_0096,1.167294978,6.862130918
473,cocoa,586,2496,3332,440,1133,2699,3135,2324,1301,25-09-2021,PIXEL_0095,1.033539858,7.227725014
353,cocoa,559,3276,3579,299,879,2702,3330,2006,917,25-09-2021,PIXEL_0094,0.931933305,7.1426824
901,cocoa,1064,2463,3276,1212,1486,2498,2924,3425,2632,25-09-2021,PIXEL_0087,1.100069045,7.122989129
647,cocoa,920,3830,4475,604,1342,3319,4080,2675,1360,25-09-2021,PIXEL_0092,0.737631257,6.950580664
863,cocoa,1098,2346,2701,1228,1582,2172,2488,3598,2817,25-09-2021,PIXEL_0091,0.942104432,6.787241595
1556,cocoa,1754,3946,4146,1578,1947,3365,3922,3212,2207,25-09-2021,PIXEL_0089,0.918347485,7.177846752
534,rubber,926,3817,4480,563,1390,3833,4238,2777,1427,25-09-2021,PIXEL_0131,0.771485348,7.119567423
363,rubber,578,3295,3430,276,835,2750,3393,1567,719,25-09-2021,PIXEL_0108,0.851755604,6.943628746
491,rubber,863,4003,4050,482,1313,3223,3803,2485,1237,25-09-2021,PIXEL_0109,1.026804013,7.207326114
541,cocoa,703,2254,2400,454,838,1887,2193,1327,643,25-09-2021,PIXEL_0099,1.027974651,6.828560005
1538,rubber,1296,2524,1702,810,980,1535,1736,1275,584,25-09-2021,PIXEL_0110,0.912614503,6.941518446
601,rubber,712,3409,3211,532,1315,2474,2937,2815,1911,25-09-2021,PIXEL_0128,1.059599924,7.118530733
314,rubber,339,837,1182,325,447,889,1108,830,490,25-09-2021,PIXEL_0127,0.820083657,7.022439512
582,rubber,662,2686,2785,616,1037,2236,2706,2086,1132,25-09-2021,PIXEL_0125,0.773316226,7.204153017
622,rubber,985,3835,4256,758,1587,3501,4030,3262,1955,25-09-2021,PIXEL_0124,0.978135681,7.047493247
657,rubber,809,3742,4247,747,1270,3310,3956,2792,1586,25-09-2021,PIXEL_0123,0.920155795,7.17284836
504,rubber,833,3385,3923,541,1182,3068,3699,2589,1427,25-09-2021,PIXEL_0122,0.790600267,7.044776284
597,rubber,895,4451,5033,521,1325,3855,4771,2786,1425,25-09-2021,PIXEL_0121,1.108817526,6.894374051
494,rubber,655,1791,1906,542,943,1541,1839,1705,1044,25-09-2021,PIXEL_0129,1.034683079,7.01971703
746,rubber,1168,3882,4240,816,1692,3518,3952,3453,2151,25-09-2021,PIXEL_0118,1.091984756,6.824598267
534,rubber,887,3874,4097,449,1188,3167,3778,2432,1115,25-09-2021,PIXEL_0117,0.80048188,6.941807345
501,rubber,663,1962,2527,466,1018,2131,2432,1827,987,25-09-2021,PIXEL_0116,0.815630647,6.869217198
510,rubber,620,1976,2542,461,911,2008,2431,2185,1301,25-09-2021,PIXEL_0115,0.82114518,6.94890115
543,rubber,824,2712,3161,752,1330,2435,2807,2756,1613,25-09-2021,PIXEL_0113,0.989898773,7.177087792
888,rubber,1002,1588,2390,1066,1303,1817,2234,2083,1673,25-09-2021,PIXEL_0112,1.117889283,7.058684544
658,rubber,1034,3760,3890,670,1540,3218,3711,2963,1736,25-09-2021,PIXEL_0119,0.985020303,6.81546173
722,oil,1040,4488,5112,602,1472,3991,4920,2823,1418,05-10-2021,PIXEL_0210,0.937452115,7.002368991
1086,oil,1116,2494,2847,782,1173,2344,2735,1432,886,05-10-2021,PIXEL_0212,1.052876687,6.994485451
1788,oil,1714,2666,3421,1474,1919,2805,3222,2297,2020,05-10-2021,PIXEL_0213,0.957124716,6.947080309
1438,oil,1716,6232,6602,1122,2095,5104,6145,3618,1941,05-10-2021,PIXEL_0214,0.840479447,7.027876078
755,oil,836,2990,3477,550,952,2483,3207,1570,715,05-10-2021,PIXEL_0216,0.826928513,6.914319161
834,oil,923,2304,2624,652,1141,2072,2507,1743,991,05-10-2021,PIXEL_0219,1.097902982,7.109693512
904,oil,1162,4164,4446,835,1762,3707,4383,3133,1819,05-10-2021,PIXEL_0224,1.007369174,7.043007178
709,oil,730,1786,2141,488,832,1722,2033,1130,638,05-10-2021,PIXEL_0233,0.799211862,6.975877108
856,oil,818,1922,2163,554,867,1683,2152,1104,634,05-10-2021,PIXEL_0227,0.920077007,7.148310774
777,oil,1068,3686,4006,712,1444,3112,3695,2459,1249,05-10-2021,PIXEL_0230,0.790444905,6.98950076
1034,oil,1248,3162,3549,1278,1883,2886,3265,3682,2752,05-10-2021,PIXEL_0238,0.979590212,7.130320249
1576,oil,1412,2250,2518,1134,1483,2139,2366,1973,1460,05-10-2021,PIXEL_0239,0.943619298,6.969121175
1882,oil,1800,3728,3957,1452,2043,3240,3643,2917,1793,05-10-2021,PIXEL_0243,0.912172334,6.872519227
1634,oil,1546,2678,2690,1220,1387,2257,2601,1572,852,05-10-2021,PIXEL_0244,1.11228753,6.940502308
866,oil,1006,4764,5092,655,1338,3690,4729,2562,1209,05-10-2021,PIXEL_0207,0.830962587,6.905894701
670,oil,933,4492,4813,532,1372,3861,4549,2534,1327,05-10-2021,PIXEL_0225,0.939781475,7.096825625
1362,oil,1580,4964,5248,1138,2240,4187,4877,3833,2481,05-10-2021,PIXEL_0206,0.998245763,7.029311598
1028,rubber,1009,2148,2772,839,1106,2299,2719,1620,815,05-10-2021,PIXEL_0178,1.0262961,6.933224872
1248,oil,1284,3680,4052,940,1453,3085,3668,2711,1536,05-10-2021,PIXEL_0204,0.85583305,7.083970462
794,oil,954,2602,2900,667,1237,2334,2706,2040,1165,05-10-2021,PIXEL_0247,0.767009546,6.919183134
1142,rubber,1398,3340,3840,1126,1642,3031,3562,3117,1996,05-10-2021,PIXEL_0179,0.827656756,6.852977567
1496,rubber,1570,2496,2701,1362,1422,2201,2607,1722,1434,05-10-2021,PIXEL_0181,0.811572781,6.887325176
753,rubber,843,1732,1869,767,1036,1566,1803,1648,1052,05-10-2021,PIXEL_0183,0.995583157,7.093055061
1876,rubber,1864,3356,3879,1562,2204,3365,3705,2803,2166,05-10-2021,PIXEL_0184,1.105841539,6.995726624
1670,rubber,1512,2522,2603,1136,1503,2241,2534,1669,964,05-10-2021,PIXEL_0185,1.113631176,6.929326473
1230,rubber,1324,3186,4030,1308,1579,3085,3658,2631,1631,05-10-2021,PIXEL_0186,0.952686545,7.177051044
2736,oil,2724,3528,3877,2514,2811,3389,3730,3104,2375,05-10-2021,PIXEL_0205,0.915535267,6.799291773
1140,rubber,1328,3542,3985,995,1579,3127,3718,2634,1643,05-10-2021,PIXEL_0187,0.793255205,6.818270632
2376,rubber,2352,4324,4375,1810,2548,3726,4274,3140,2156,05-10-2021,PIXEL_0191,1.110016039,7.142685141
775,rubber,942,2920,3292,679,1258,2582,2998,2260,1282,05-10-2021,PIXEL_0192,0.769595955,6.921842826
1036,rubber,1354,4324,4839,948,1706,3801,4514,2798,1657,05-10-2021,PIXEL_0193,0.743053978,7.01449092
1186,rubber,1256,3022,3501,951,1438,2836,3322,1838,1042,05-10-2021,PIXEL_0195,1.009684868,6.805691327
1642,rubber,1580,2764,2861,1344,1703,2469,2773,2202,1425,05-10-2021,PIXEL_0196,0.98052654,6.932061456
1042,rubber,1066,2396,2664,804,1252,2126,2532,1883,1124,05-10-2021,PIXEL_0198,0.945245302,7.179134687
1023,oil,1188,3266,3738,1194,1609,3006,3489,3535,2601,05-10-2021,PIXEL_0201,1.086928505,7.129208814
965,rubber,1092,2886,3417,1072,1531,2573,3185,3248,2670,05-10-2021,PIXEL_0188,1.156920671,7.179001753
833,oil,1058,3436,3877,688,1467,3055,3575,2467,1239,05-10-2021,PIXEL_0252,0.782006854,6.982826021
979,rubber,1104,2886,3424,1084,1543,2576,3188,3253,2673,05-10-2021,PIXEL_0188,1.156920671,7.179001753
748,oil,744,1818,1937,604,985,1574,1861,1363,873,05-10-2021,PIXEL_0257,0.954224235,6.994375231
1030,cocoa,1442,4472,5026,898,1916,4089,4690,2862,1561,05-10-2021,PIXEL_0067,1.070872888,7.202815347
2018,cocoa,2080,3430,3839,1824,2369,3274,3667,2977,2245,05-10-2021,PIXEL_0095,1.033539858,7.227725014
1122,rubber,1342,4208,4361,966,1751,3427,4046,2865,1658,05-10-2021,PIXEL_0109,1.026804013,7.207326114
857,rubber,1032,2636,3132,880,1427,2434,2762,2764,1751,05-10-2021,PIXEL_0113,0.989898773,7.177087792
1466,rubber,1408,2322,2435,986,1379,2193,2585,1227,739,05-10-2021,PIXEL_0114,1.121046386,7.169351544
1144,rubber,1212,2968,3107,913,1228,2538,2994,1669,913,05-10-2021,PIXEL_0123,0.920155795,7.17284836
778,rubber,1002,3854,4177,709,1449,3213,3862,2510,1378,05-10-2021,PIXEL_0133,0.993295492,7.150832123
1558,rubber,1806,3472,3692,1696,2152,3169,3518,2714,2094,05-10-2021,PIXEL_0137,0.793611305,7.164304007
1356,rubber,1688,3706,4320,1622,2226,3421,4017,3426,2297,05-10-2021,PIXEL_0149,0.817504219,7.216289198
1052,rubber,1130,2636,2707,836,1285,2139,2636,1703,949,05-10-2021,PIXEL_0156,1.171797163,7.148703947
1522,rubber,1672,4100,4891,1386,2098,3948,4566,3379,2065,05-10-2021,PIXEL_0171,0.781750794,7.192224764
1260,rubber,1346,3198,4026,1328,1588,3078,3653,2627,1627,05-10-2021,PIXEL_0186,0.952686545,7.177051044
1842,rubber,2178,3356,3735,2242,2112,3123,3555,2855,2412,05-10-2021,PIXEL_0175,0.98553724,7.076875195
1080,rubber,1094,2402,2662,828,1261,2120,2529,1883,1115,05-10-2021,PIXEL_0198,0.945245302,7.179134687
888,oil,844,1934,2179,572,886,1700,2168,1113,636,05-10-2021,PIXEL_0227,0.920077007,7.148310774
1960,cocoa,1798,2950,2640,1368,1561,2246,2571,1923,1165,05-10-2021,PIXEL_0060,0.859704271,7.222494424
785,cocoa,1044,4324,4700,588,1441,3639,4314,2619,1192,05-10-2021,PIXEL_0057,0.787999914,7.183840842
1366,cocoa,1394,1876,2241,1328,1517,1911,2191,1948,1558,05-10-2021,PIXEL_0052,0.744361436,7.167877527
1432,cocoa,1414,2646,2754,1306,1837,2415,2704,2544,1979,05-10-2021,PIXEL_0026,1.162760419,7.174393982
1074,oil,1186,4464,4897,831,1493,3758,4536,2984,1576,05-10-2021,PIXEL_0261,0.861730886,6.948487898
666,oil,880,3730,3932,553,1238,2991,3571,2469,1319,05-10-2021,PIXEL_0267,0.865334863,6.985528935
638,oil,820,3664,4113,501,1181,3066,3770,2305,1110,05-10-2021,PIXEL_0269,0.892901968,6.964994473
1278,oil,1436,3978,4495,1128,1860,3493,4083,3102,1881,05-10-2021,PIXEL_0270,0.760360607,6.99228343
1316,oil,1556,4916,5204,976,1893,4014,4837,2891,1526,05-10-2021,PIXEL_0272,0.956476361,6.879098461
1052,oil,1296,4288,4725,914,1702,3569,4340,2809,1518,05-10-2021,PIXEL_0274,0.988694033,6.791526996
725,oil,1030,4024,4452,694,1366,3497,4195,2984,1636,05-10-2021,PIXEL_0278,0.860002789,6.987507568
973,oil,1118,4038,4422,688,1431,3377,4094,2431,1146,05-10-2021,PIXEL_0255,0.804745975,7.033393554
932,oil,1128,3542,4000,760,1382,3141,3827,2673,1578,05-10-2021,PIXEL_0280,0.743204057,6.910558934
1460,oil,1556,3904,4197,1226,1991,3450,4022,3541,2380,05-10-2021,PIXEL_0285,1.00994602,6.846983934
899,oil,1172,3404,3988,988,1711,3156,3654,3102,1989,05-10-2021,PIXEL_0288,1.00242357,6.984464904
1728,oil,1714,2744,3136,1496,1921,2642,3036,2137,1656,05-10-2021,PIXEL_0291,0.988751078,6.867933568
893,oil,971,2420,2542,683,1091,2119,2428,1345,726,05-10-2021,PIXEL_0294,0.797845263,6.914143379
808,oil,760,1804,1907,507,784,1525,1874,988,548,05-10-2021,PIXEL_0297,0.946136222,7.051564628
2020,oil,1946,3598,3532,1592,1954,3044,3479,2722,2012,05-10-2021,PIXEL_0298,1.030913631,6.811824404
1078,cocoa,1344,3824,3977,972,1661,3186,3821,2688,1564,05-10-2021,PIXEL_0003,0.947753212,7.169249767
1556,oil,1824,3804,4313,1752,2401,3639,4056,3916,3164,05-10-2021,PIXEL_0283,0.795433431,6.799912792
648,rubber,867,3494,4008,602,1345,3162,3646,2618,1401,05-10-2021,PIXEL_0174,0.933761107,7.0178329
718,oil,711,1442,1597,548,765,1313,1533,970,548,05-10-2021,PIXEL_0264,0.967442637,7.011194063
1488,rubber,1644,4090,4885,1362,2076,3937,4556,3370,2060,05-10-2021,PIXEL_0171,0.781750794,7.192224764
872,cocoa,988,4396,4755,653,1263,3461,4440,2406,1138,05-10-2021,PIXEL_0055,0.839980353,6.856418226
771,cocoa,1036,4332,4692,578,1430,3630,4306,2618,1192,05-10-2021,PIXEL_0057,0.787999914,7.183840842
1888,cocoa,1754,2940,2627,1328,1534,2233,2557,1916,1169,05-10-2021,PIXEL_0060,0.859704271,7.222494424
845,cocoa,1152,3396,4062,971,1739,3369,3834,3106,1906,05-10-2021,PIXEL_0061,1.004596324,7.094380872
1134,cocoa,1158,2008,2274,932,1301,1958,2269,1436,960,05-10-2021,PIXEL_0062,1.156405548,6.789269502
721,cocoa,814,2304,2814,533,1037,2220,2599,1465,808,05-10-2021,PIXEL_0063,0.916445268,7.006823506
1058,cocoa,1100,1964,3079,975,1496,2433,2903,2221,1589,05-10-2021,PIXEL_0064,1.043889258,6.999567368
1320,cocoa,1358,1870,2235,1300,1505,1903,2179,1941,1566,05-10-2021,PIXEL_0052,0.744361436,7.167877527
896,cocoa,849,2520,2806,588,1104,2181,2642,1614,949,05-10-2021,PIXEL_0066,0.784044666,6.933452703
2238,cocoa,2118,3818,4191,1906,2695,3606,4040,3662,2671,05-10-2021,PIXEL_0068,0.95884693,7.021854587
1530,cocoa,1430,4684,5040,952,1548,3768,4613,2634,1309,05-10-2021,PIXEL_0069,0.783503785,7.011769918
780,cocoa,934,4804,5272,612,1313,3798,4754,2695,1350,05-10-2021,PIXEL_0072,0.951642063,6.964445813
700,cocoa,993,3658,4419,636,1468,3366,3905,2313,1143,05-10-2021,PIXEL_0073,0.921413332,7.030584966
1454,cocoa,1382,2382,2563,1058,1498,2261,2569,1561,946,05-10-2021,PIXEL_0078,1.051327947,6.856692001
813,cocoa,1032,3208,3560,933,1520,2821,3326,3220,2327,05-10-2021,PIXEL_0079,0.914384698,7.107027597
1516,cocoa,1444,2532,2437,1180,1552,2117,2405,2075,1394,05-10-2021,PIXEL_0083,1.128307316,6.811737692
1008,cocoa,1422,4464,5015,885,1903,4076,4684,2855,1558,05-10-2021,PIXEL_0067,1.070872888,7.202815347
846,cocoa,1072,5124,5482,630,1362,4229,5157,2763,1367,05-10-2021,PIXEL_0084,1.04785123,7.015201921
811,cocoa,975,2754,3188,624,1306,2590,2963,1891,919,05-10-2021,PIXEL_0051,1.059089188,6.947085556
835,cocoa,1322,4348,4574,803,1773,3711,4269,2956,1721,05-10-2021,PIXEL_0048,1.005709679,7.075837462
1448,rubber,1396,2802,3389,1132,1778,2801,3301,2115,1433,05-10-2021,PIXEL_0172,1.153395418,6.983339357
1052,cocoa,1326,3818,3970,955,1644,3174,3816,2683,1561,05-10-2021,PIXEL_0003,0.947753212,7.169249767
933,cocoa,1030,3574,4059,789,1262,2991,3713,2088,1167,05-10-2021,PIXEL_0005,1.101803684,6.783461617
915,cocoa,1110,3160,3543,774,1515,2847,3226,2714,1500,05-10-2021,PIXEL_0010,1.044308553,6.952197908
980,cocoa,1134,2920,3439,841,1480,2744,3282,2250,1278,05-10-2021,PIXEL_0011,0.773167347,6.823966035
1050,cocoa,1216,3074,3885,1116,1726,2936,3637,2964,1973,05-10-2021,PIXEL_0014,0.747625294,7.100215683
1080,cocoa,1260,3584,4027,902,1603,3120,3675,2597,1370,05-10-2021,PIXEL_0015,0.900688166,6.950986241
1510,cocoa,1538,5360,5444,1130,2074,4286,5043,3797,2596,05-10-2021,PIXEL_0050,1.109359829,6.869401874
997,cocoa,1268,3636,3915,1158,1852,3197,3688,3533,2578,05-10-2021,PIXEL_0016,1.044275662,7.027913142
656,cocoa,880,4096,4264,553,1228,3239,4008,2222,1068,05-10-2021,PIXEL_0023,1.031082258,7.127910818
1414,cocoa,1400,2658,2752,1298,1824,2406,2699,2535,1975,05-10-2021,PIXEL_0026,1.162760419,7.174393982
769,cocoa,971,2740,3401,704,1297,2570,3102,2101,1106,05-10-2021,PIXEL_0030,0.908409834,7.070631034
761,cocoa,923,3034,3390,642,1315,2694,3267,2215,1308,05-10-2021,PIXEL_0031,0.890463187,6.79806262
1726,cocoa,1982,3950,4460,1844,2334,3707,4229,3543,2575,05-10-2021,PIXEL_0033,0.798776643,6.887736448
1094,cocoa,1262,2294,2508,1202,1411,2016,2368,2216,1653,05-10-2021,PIXEL_0036,1.001069708,7.012905629
886,cocoa,1094,2430,3479,907,1755,2933,3290,2447,2087,05-10-2021,PIXEL_0047,0.922194767,6.986387921
1942,cocoa,1896,3990,4327,1284,2088,3587,4045,2825,1678,05-10-2021,PIXEL_0022,0.870456358,7.046200882
3244,cocoa,3308,4940,5382,3156,3866,4766,5198,4975,3912,05-10-2021,PIXEL_0085,0.777359494,6.822951681
814,cocoa,1062,3044,3454,800,1416,2712,3237,2626,1531,05-10-2021,PIXEL_0004,0.787034753,6.988099244
1748,cocoa,1416,2496,2472,1094,1420,2086,2464,1716,1115,05-10-2021,PIXEL_0090,1.161132039,6.939654931
1882,rubber,1844,3190,2840,1388,1575,2436,2781,1847,1363,05-10-2021,PIXEL_0134,0.801512902,7.110344063
1508,rubber,1774,3466,3683,1670,2137,3158,3504,2708,2102,05-10-2021,PIXEL_0137,0.793611305,7.164304007
1234,rubber,1238,3200,3710,923,1387,2825,3457,1965,1000,05-10-2021,PIXEL_0138,1.183400576,7.013129276
1802,rubber,1504,2656,2723,1023,1499,2345,2632,1615,985,05-10-2021,PIXEL_0144,1.018836188,6.845688155
912,cocoa,922,1416,2228,868,1157,1771,2098,1562,974,05-10-2021,PIXEL_0087,1.100069045,7.122989129
1328,rubber,1670,3702,4312,1608,2208,3412,4008,3419,2293,05-10-2021,PIXEL_0149,0.817504219,7.216289198
1788,rubber,1942,3958,4441,1856,2610,3822,4287,3390,2993,05-10-2021,PIXEL_0153,0.853572501,6.965861127
769,rubber,991,3848,4167,700,1440,3203,3855,2509,1375,05-10-2021,PIXEL_0133,0.993295492,7.150832123
