blue,crop_type,green,nir,nir08,red,rededge1,rededge2,rededge3,swir16,swir22,time,unique_id,x,y
1537,oil,1706,3004,3298,1971,2276,2668,2928,4100,3189,2022-12-04,PIXEL_0242,1.014561013997182,7.231648189646034
1575,oil,1733,3010,3297,1979,2290,2687,2938,4083,3181,2022-12-04,PIXEL_0242,1.014561013997182,7.231648189646034
1601,oil,1786,3162,3420,2030,2298,2799,3038,4127,3287,2022-12-09,PIXEL_0242,1.014561013997182,7.231648189646034
1614,oil,1785,3142,3395,2020,2292,2781,3019,4096,3277,2022-12-09,PIXEL_0242,1.014561013997182,7.231648189646034
1591,oil,1784,3094,3302,2062,2339,2691,2956,4097,3203,2022-12-14,PIXEL_0242,1.014561013997182,7.231648189646034
1612,oil,1788,3088,3289,2056,2336,2691,2954,4076,3197,2022-12-14,PIXEL_0242,1.014561013997182,7.231648189646034
1602,oil,1755,3056,3152,1986,2236,2588,2907,4116,3347,2022-12-19,PIXEL_0242,1.014561013997182,7.231648189646034
1598,oil,1754,3056,3148,1986,2236,2586,2903,4114,3348,2022-12-19,PIXEL_0242,1.014561013997182,7.231648189646034
1673,oil,1862,3266,3346,2162,2417,2751,3032,4184,3379,2022-12-29,PIXEL_0242,1.014561013997182,7.231648189646034
1680,oil,1870,3259,3338,2164,2417,2747,3025,4174,3377,2022-12-29,PIXEL_0242,1.014561013997182,7.231648189646034
1900,oil,2140,3370,3529,2334,2715,3029,3247,4135,3292,2023-01-03,PIXEL_0242,1.014561013997182,7.231648189646034
1822,oil,2090,3372,3531,2316,2709,3017,3241,4156,3304,2023-01-03,PIXEL_0242,1.014561013997182,7.231648189646034
1652,oil,1880,3442,3502,2290,2549,2872,3210,4310,3480,2023-01-08,PIXEL_0242,1.014561013997182,7.231648189646034
1792,oil,1972,3400,3454,2316,2563,2871,3178,4238,3453,2023-01-08,PIXEL_0242,1.014561013997182,7.231648189646034
1550,oil,1800,3294,3392,2188,2473,2761,3019,4354,3559,2023-01-18,PIXEL_0242,1.014561013997182,7.231648189646034
1638,oil,1858,3264,3355,2206,2475,2756,3006,4305,3539,2023-01-18,PIXEL_0242,1.014561013997182,7.231648189646034
1607,oil,1792,3115,3273,2158,2460,2686,2942,4455,3537,2023-02-02,PIXEL_0242,1.014561013997182,7.231648189646034
1542,oil,1756,3129,3301,2148,2468,2700,2966,4498,3556,2023-02-02,PIXEL_0242,1.014561013997182,7.231648189646034
3250,oil,3342,4160,4213,3388,3673,3899,4045,4493,3837,2023-02-17,PIXEL_0242,1.014561013997182,7.231648189646034
1794,oil,2238,3588,3873,2534,2974,3327,3587,4565,3656,2023-02-22,PIXEL_0242,1.014561013997182,7.231648189646034
1838,oil,2272,3576,3857,2564,2990,3327,3577,4558,3654,2023-02-22,PIXEL_0242,1.014561013997182,7.231648189646034
1750,oil,1962,3202,3506,2140,2492,2940,3198,4216,3250,2023-03-04,PIXEL_0242,1.014561013997182,7.231648189646034
1764,oil,1972,3206,3500,2146,2495,2945,3200,4214,3249,2023-03-04,PIXEL_0242,1.014561013997182,7.231648189646034
1820,oil,2022,3526,3824,2214,2639,3196,3607,4730,4022,2023-03-09,PIXEL_0242,1.014561013997182,7.231648189646034
1763,oil,1988,3546,3846,2206,2637,3202,3624,4758,4041,2023-03-09,PIXEL_0242,1.014561013997182,7.231648189646034
1711,oil,1966,3432,3776,2216,2629,3196,3375,4617,3841,2023-03-14,PIXEL_0242,1.014561013997182,7.231648189646034
1720,oil,1970,3430,3770,2214,2624,3192,3369,4610,3837,2023-03-14,PIXEL_0242,1.014561013997182,7.231648189646034
2064,oil,2252,3768,4296,2412,2780,3609,4019,4137,3177,2023-03-29,PIXEL_0242,1.014561013997182,7.231648189646034
1941,oil,2186,3814,4409,2438,2801,3654,4090,4218,3206,2023-03-29,PIXEL_0242,1.014561013997182,7.231648189646034
1540,oil,1970,4269,4618,1975,2567,3853,4216,4131,3112,2023-04-13,PIXEL_0242,1.014561013997182,7.231648189646034
1607,oil,2009,4245,4579,1998,2577,3840,4204,4109,3104,2023-04-13,PIXEL_0242,1.014561013997182,7.231648189646034
1746,oil,2066,4465,4660,1899,2528,3951,4450,3681,2603,2023-04-18,PIXEL_0242,1.014561013997182,7.231648189646034
1750,oil,2074,4464,4661,1908,2538,3957,4448,3686,2607,2023-04-18,PIXEL_0242,1.014561013997182,7.231648189646034
1452,oil,1827,4740,5096,1552,2280,4214,4657,3600,2356,2023-05-03,PIXEL_0242,1.014561013997182,7.231648189646034
1454,oil,1830,4740,5088,1558,2284,4210,4659,3604,2355,2023-05-03,PIXEL_0242,1.014561013997182,7.231648189646034
1434,oil,1763,4565,4808,1495,2154,4009,4453,3610,2522,2023-05-08,PIXEL_0242,1.014561013997182,7.231648189646034
1290,oil,1692,4700,4932,1424,2130,4076,4516,3651,2532,2023-05-08,PIXEL_0242,1.014561013997182,7.231648189646034
1403,oil,1701,4192,4793,1454,2176,3897,4419,3330,2157,2023-09-30,PIXEL_0242,1.014561013997182,7.231648189646034
1392,oil,1700,4212,4816,1451,2179,3915,4434,3339,2158,2023-09-30,PIXEL_0242,1.014561013997182,7.231648189646034
1728,oil,2030,4608,5309,1758,2484,4327,4854,3558,2309,2023-10-10,PIXEL_0242,1.014561013997182,7.231648189646034
1754,oil,2052,4588,5295,1776,2501,4331,4857,3560,2311,2023-10-10,PIXEL_0242,1.014561013997182,7.231648189646034
1529,oil,1880,4852,5323,1564,2340,4389,4914,3581,2258,2023-10-20,PIXEL_0242,1.014561013997182,7.231648189646034
1638,oil,1938,4748,5209,1621,2364,4329,4847,3555,2254,2023-10-20,PIXEL_0242,1.014561013997182,7.231648189646034
1716,oil,2022,4401,4818,1904,2572,3991,4504,3538,2467,2023-10-25,PIXEL_0242,1.014561013997182,7.231648189646034
1725,oil,2022,4373,4785,1898,2557,3969,4483,3525,2458,2023-10-25,PIXEL_0242,1.014561013997182,7.231648189646034
2238,oil,2344,4440,4908,2188,2774,4034,4543,3821,2652,2023-10-30,PIXEL_0242,1.014561013997182,7.231648189646034
2252,oil,2360,4436,4905,2200,2785,4043,4550,3822,2656,2023-10-30,PIXEL_0242,1.014561013997182,7.231648189646034
1506,oil,1692,3878,4219,1661,2201,3321,3824,3503,2511,2023-11-04,PIXEL_0242,1.014561013997182,7.231648189646034
1520,oil,1708,3880,4224,1670,2208,3340,3841,3495,2506,2023-11-04,PIXEL_0242,1.014561013997182,7.231648189646034
1480,oil,1688,3829,4277,1576,2143,3506,3884,3487,2371,2023-11-09,PIXEL_0242,1.014561013997182,7.231648189646034
1490,oil,1700,3840,4289,1584,2151,3528,3897,3490,2374,2023-11-09,PIXEL_0242,1.014561013997182,7.231648189646034
1490,oil,1709,3720,3970,1598,2114,3194,3656,3530,2571,2023-11-14,PIXEL_0242,1.014561013997182,7.231648189646034
1512,oil,1724,3702,3953,1610,2115,3188,3646,3507,2558,2023-11-14,PIXEL_0242,1.014561013997182,7.231648189646034
1662,oil,1828,3602,3886,1866,2342,3075,3576,3926,2881,2023-11-24,PIXEL_0242,1.014561013997182,7.231648189646034
1678,oil,1841,3592,3870,1874,2345,3076,3565,3912,2875,2023-11-24,PIXEL_0242,1.014561013997182,7.231648189646034
1484,oil,1696,3318,3552,1678,2160,2965,3293,3476,2443,2023-11-29,PIXEL_0242,1.014561013997182,7.231648189646034
1475,oil,1695,3324,3559,1681,2163,2969,3298,3478,2443,2023-11-29,PIXEL_0242,1.014561013997182,7.231648189646034
1541,oil,1732,3388,3549,1722,2123,2993,3264,3621,2697,2023-12-09,PIXEL_0242,1.014561013997182,7.231648189646034
1550,oil,1740,3390,3551,1725,2126,2997,3267,3609,2692,2023-12-09,PIXEL_0242,1.014561013997182,7.231648189646034
1542,oil,1761,3332,3526,1888,2221,2891,3129,3815,2904,2023-12-19,PIXEL_0242,1.014561013997182,7.231648189646034
1544,oil,1762,3332,3524,1892,2222,2893,3129,3811,2902,2023-12-19,PIXEL_0242,1.014561013997182,7.231648189646034
1590,oil,1794,3387,3419,1921,2268,2772,3121,3982,3083,2023-12-24,PIXEL_0242,1.014561013997182,7.231648189646034
1642,oil,1828,3375,3407,1933,2276,2784,3120,3941,3070,2023-12-24,PIXEL_0242,1.014561013997182,7.231648189646034
1758,oil,1964,3510,3672,2102,2437,3058,3295,3864,2896,2023-12-29,PIXEL_0242,1.014561013997182,7.231648189646034
1726,oil,1946,3512,3693,2106,2448,3067,3310,3891,2913,2023-12-29,PIXEL_0242,1.014561013997182,7.231648189646034
500,oil,718,2092,2253,795,1181,1691,1953,2649,1707,2022-01-03,PIXEL_0243,0.9121723338062048,6.8725192268365625
765,oil,1060,2304,2574,1158,1578,1965,2233,2834,1745,2022-01-08,PIXEL_0243,0.9121723338062048,6.8725192268365625
528,oil,769,1516,1520,966,1112,1220,1345,2149,1884,2022-01-23,PIXEL_0243,0.9121723338062048,6.8725192268365625
1961,oil,2054,2604,2779,2232,2386,2478,2573,3247,2873,2022-01-28,PIXEL_0243,0.9121723338062048,6.8725192268365625
2400,oil,2420,2992,3064,2564,2741,2758,2935,3804,3436,2022-02-12,PIXEL_0243,0.9121723338062048,6.8725192268365625
1904,oil,2090,2910,3078,2180,2437,2656,2872,3927,3529,2022-02-22,PIXEL_0243,0.9121723338062048,6.8725192268365625
1607,oil,1795,2874,3055,1954,2264,2597,2767,3933,3490,2022-03-04,PIXEL_0243,0.9121723338062048,6.8725192268365625
1668,oil,1896,3024,3303,2010,2375,2772,3000,3988,3518,2022-03-14,PIXEL_0243,0.9121723338062048,6.8725192268365625
1724,oil,2052,4488,4676,1812,2456,3885,4437,3441,2494,2022-04-23,PIXEL_0243,0.9121723338062048,6.8725192268365625
2112,oil,2306,4054,4246,2040,2401,3670,4106,3104,2244,2022-05-08,PIXEL_0243,0.9121723338062048,6.8725192268365625
1387,oil,1678,4263,4413,1393,2048,3725,4227,2899,1970,2022-05-13,PIXEL_0243,0.9121723338062048,6.8725192268365625
1401,oil,1688,4264,4416,1396,2049,3728,4242,2893,1960,2022-05-13,PIXEL_0243,0.9121723338062048,6.8725192268365625
1192,oil,1688,4851,5050,1471,2296,4167,4691,3183,2136,2022-05-18,PIXEL_0243,0.9121723338062048,6.8725192268365625
1472,oil,1762,4649,4946,1440,2132,4010,4572,2967,1881,2022-06-17,PIXEL_0243,0.9121723338062048,6.8725192268365625
1400,oil,1670,4588,4737,1410,2035,3676,4276,3101,2070,2022-07-22,PIXEL_0243,0.9121723338062048,6.8725192268365625
1328,oil,1583,3900,4068,1418,1957,3231,3675,3120,2182,2022-08-11,PIXEL_0243,0.9121723338062048,6.8725192268365625
1463,oil,1664,3837,3962,1432,1997,3316,3739,2921,1965,2022-10-20,PIXEL_0243,0.9121723338062048,6.8725192268365625
1451,oil,1697,3736,3904,1485,2019,3247,3610,2931,2006,2022-10-30,PIXEL_0243,0.9121723338062048,6.8725192268365625
1510,oil,1742,3828,4090,1578,2183,3309,3767,3190,2212,2022-11-19,PIXEL_0243,0.9121723338062048,6.8725192268365625
1445,oil,1694,3480,3651,1510,2061,2997,3351,3051,2144,2022-11-29,PIXEL_0243,0.9121723338062048,6.8725192268365625
1457,oil,1650,3018,3239,1620,2085,2746,2954,3180,2320,2022-12-14,PIXEL_0243,0.9121723338062048,6.8725192268365625
1504,oil,1656,3058,3209,1712,2112,2647,2915,3539,2657,2022-12-19,PIXEL_0243,0.9121723338062048,6.8725192268365625
1584,oil,1759,3220,3363,1961,2339,2787,3027,3855,2938,2022-12-29,PIXEL_0243,0.9121723338062048,6.8725192268365625
1935,oil,2140,3452,3629,2342,2755,3125,3345,4048,3046,2023-01-03,PIXEL_0243,0.9121723338062048,6.8725192268365625
1712,oil,1924,3276,3604,2254,2644,2955,3202,4135,3159,2023-01-08,PIXEL_0243,0.9121723338062048,6.8725192268365625
1594,oil,1798,3134,3378,2122,2514,2734,2994,4196,3284,2023-01-18,PIXEL_0243,0.9121723338062048,6.8725192268365625
1637,oil,1766,2928,3133,2086,2354,2546,2785,3998,3268,2023-01-28,PIXEL_0243,0.9121723338062048,6.8725192268365625
1583,oil,1762,2843,3036,2048,2330,2525,2725,4180,3381,2023-02-02,PIXEL_0243,0.9121723338062048,6.8725192268365625
2040,oil,2134,2974,3274,2354,2601,2677,2915,4598,3672,2023-02-12,PIXEL_0243,0.9121723338062048,6.8725192268365625
2844,oil,2970,3596,3682,3074,3304,3392,3525,4384,3773,2023-02-17,PIXEL_0243,0.9121723338062048,6.8725192268365625
1836,oil,2278,3292,3516,2642,2953,3057,3240,4390,3558,2023-02-22,PIXEL_0243,0.9121723338062048,6.8725192268365625
1567,oil,1746,2750,2894,1964,2205,2425,2600,4011,3265,2023-03-04,PIXEL_0243,0.9121723338062048,6.8725192268365625
1564,oil,1922,4808,4938,1618,2403,4108,4662,3297,2271,2023-03-29,PIXEL_0243,0.9121723338062048,6.8725192268365625
2056,oil,2282,5036,5283,1964,2664,4438,4918,3616,2584,2023-06-12,PIXEL_0243,0.9121723338062048,6.8725192268365625
2010,oil,2180,3852,4172,1902,2384,3478,3849,3094,2195,2023-08-11,PIXEL_0243,0.9121723338062048,6.8725192268365625
1602,oil,1814,4777,5037,1452,2176,4044,4716,3262,2036,2023-09-25,PIXEL_0243,0.9121723338062048,6.8725192268365625
1339,oil,1612,4184,4516,1335,2049,3687,4128,2986,1866,2023-09-30,PIXEL_0243,0.9121723338062048,6.8725192268365625
1548,oil,1744,4236,4462,1511,2135,3590,4102,3111,2069,2023-10-25,PIXEL_0243,0.9121723338062048,6.8725192268365625
1415,oil,1692,3944,4279,1440,2122,3472,3870,3037,1983,2023-10-30,PIXEL_0243,0.9121723338062048,6.8725192268365625
1401,oil,1692,4056,4247,1460,2118,3447,3935,3012,2020,2023-11-04,PIXEL_0243,0.9121723338062048,6.8725192268365625
1622,oil,1792,4042,4340,1549,2196,3514,3967,3167,2085,2023-11-14,PIXEL_0243,0.9121723338062048,6.8725192268365625
1456,oil,1652,3291,3582,1554,2081,3006,3278,3104,2111,2023-11-29,PIXEL_0243,0.9121723338062048,6.8725192268365625
1476,oil,1656,3001,3301,1650,2132,2735,2947,3370,2381,2023-12-09,PIXEL_0243,0.9121723338062048,6.8725192268365625
1628,oil,1797,3176,3396,1845,2338,2831,3096,3676,2678,2023-12-14,PIXEL_0243,0.9121723338062048,6.8725192268365625
1488,oil,1664,2966,3263,1780,2222,2678,2886,3789,2737,2023-12-19,PIXEL_0243,0.9121723338062048,6.8725192268365625
1586,oil,1712,3009,3327,1874,2309,2664,2949,3891,2870,2023-12-24,PIXEL_0243,0.9121723338062048,6.8725192268365625
1415,oil,1704,3062,3372,2005,2429,2753,2986,3977,2854,2023-12-29,PIXEL_0243,0.9121723338062048,6.8725192268365625
446,oil,627,2236,2403,630,1015,1830,2152,2205,1279,2022-01-03,PIXEL_0244,1.1122875297753323,6.940502308245688
708,oil,965,2576,2963,979,1461,2284,2616,2706,1617,2022-01-08,PIXEL_0244,1.1122875297753323,6.940502308245688
440,oil,691,1906,2242,759,1083,1774,2021,2351,1569,2022-01-23,PIXEL_0244,1.1122875297753323,6.940502308245688
1863,oil,1996,2780,2994,2092,2353,2667,2826,3269,2529,2022-01-28,PIXEL_0244,1.1122875297753323,6.940502308245688
1784,oil,1927,2890,3220,2098,2334,2752,2990,3640,2907,2022-02-12,PIXEL_0244,1.1122875297753323,6.940502308245688
1941,oil,2044,3116,3379,2242,2492,2875,3174,3879,3091,2022-02-22,PIXEL_0244,1.1122875297753323,6.940502308245688
1454,oil,1652,2381,3215,1858,2304,2630,2820,3438,2713,2022-02-27,PIXEL_0244,1.1122875297753323,6.940502308245688
1640,oil,1814,2918,3347,1995,2297,2751,2991,3827,3083,2022-03-04,PIXEL_0244,1.1122875297753323,6.940502308245688
1441,oil,1800,2976,3350,2056,2338,2740,2954,3901,3140,2022-03-09,PIXEL_0244,1.1122875297753323,6.940502308245688
1787,oil,2050,3488,4017,2184,2511,3334,3686,4157,3368,2022-05-08,PIXEL_0244,1.1122875297753323,6.940502308245688
1491,oil,1656,2985,3559,1730,2042,2902,3444,3354,2546,2022-05-13,PIXEL_0244,1.1122875297753323,6.940502308245688
1736,oil,1976,3877,4283,1889,2296,3517,3957,3559,2541,2022-05-23,PIXEL_0244,1.1122875297753323,6.940502308245688
1565,oil,1863,3954,4430,1708,2159,3776,4228,3421,2503,2022-06-02,PIXEL_0244,1.1122875297753323,6.940502308245688
1542,oil,1641,2664,3076,1674,1954,2654,2943,2522,1946,2022-08-11,PIXEL_0244,1.1122875297753323,6.940502308245688
1538,oil,1804,4299,4709,1548,2147,3931,4530,3243,2170,2022-10-20,PIXEL_0244,1.1122875297753323,6.940502308245688
1421,oil,1698,4320,4722,1480,2113,3825,4433,3151,2112,2022-11-19,PIXEL_0244,1.1122875297753323,6.940502308245688
1866,oil,2096,4383,5108,1888,2778,4177,4676,3799,2695,2022-12-04,PIXEL_0244,1.1122875297753323,6.940502308245688
1538,oil,1782,4100,4318,1634,2248,3625,4093,3369,2327,2022-12-14,PIXEL_0244,1.1122875297753323,6.940502308245688
1467,oil,1647,3561,3907,1532,1956,3191,3651,3073,2135,2022-12-19,PIXEL_0244,1.1122875297753323,6.940502308245688
1564,oil,1728,3666,3853,1744,2094,3202,3580,3347,2427,2022-12-29,PIXEL_0244,1.1122875297753323,6.940502308245688
1782,oil,2062,3868,4051,2148,2580,3478,3800,3678,2619,2023-01-03,PIXEL_0244,1.1122875297753323,6.940502308245688
1600,oil,1878,3720,3964,1938,2330,3302,3708,3635,2625,2023-01-08,PIXEL_0244,1.1122875297753323,6.940502308245688
1976,oil,2200,3994,4175,2234,2720,3561,3850,3886,2840,2023-01-13,PIXEL_0244,1.1122875297753323,6.940502308245688
1444,oil,1674,3344,3615,1822,2163,2979,3320,3614,2636,2023-01-18,PIXEL_0244,1.1122875297753323,6.940502308245688
1726,oil,1936,3366,3858,2042,2509,3162,3519,4027,3146,2023-01-28,PIXEL_0244,1.1122875297753323,6.940502308245688
1464,oil,1692,3309,3669,1727,2154,3001,3302,3744,2802,2023-02-02,PIXEL_0244,1.1122875297753323,6.940502308245688
2760,oil,2998,3954,4045,3012,3305,3696,3904,4268,3410,2023-02-17,PIXEL_0244,1.1122875297753323,6.940502308245688
1409,oil,1592,2614,3060,1608,2066,2621,2822,3061,2300,2023-03-04,PIXEL_0244,1.1122875297753323,6.940502308245688
1675,oil,1905,3912,4359,1798,2402,3599,3977,3954,2871,2023-03-14,PIXEL_0244,1.1122875297753323,6.940502308245688
1612,oil,1874,3880,4354,1849,2320,3616,4123,3897,2977,2023-03-19,PIXEL_0244,1.1122875297753323,6.940502308245688
1575,oil,1878,3922,4374,1810,2374,3661,4128,3699,2774,2023-03-29,PIXEL_0244,1.1122875297753323,6.940502308245688
1902,oil,2214,4507,5149,2088,2662,4210,4746,3922,2817,2023-04-18,PIXEL_0244,1.1122875297753323,6.940502308245688
1484,oil,1672,3665,3998,1500,1972,3493,3845,2869,2045,2023-05-08,PIXEL_0244,1.1122875297753323,6.940502308245688
1428,oil,1760,4584,4963,1534,2169,4051,4599,3628,2398,2023-06-12,PIXEL_0244,1.1122875297753323,6.940502308245688
1894,oil,2188,5036,5699,1946,2616,4569,5335,3834,2557,2023-07-07,PIXEL_0244,1.1122875297753323,6.940502308245688
1646,oil,1827,4292,4836,1688,2230,3733,4256,3620,2348,2023-08-11,PIXEL_0244,1.1122875297753323,6.940502308245688
1360,oil,1698,4291,4666,1426,2151,4000,4397,3329,2178,2023-09-30,PIXEL_0244,1.1122875297753323,6.940502308245688
1583,oil,1808,4272,4594,1606,2181,3749,4319,3393,2247,2023-11-14,PIXEL_0244,1.1122875297753323,6.940502308245688
1415,oil,1702,3714,4061,1524,2101,3396,3779,3261,2217,2023-11-29,PIXEL_0244,1.1122875297753323,6.940502308245688
3610,oil,3574,4952,5075,3540,4154,4795,4965,5228,4301,2023-12-09,PIXEL_0244,1.1122875297753323,6.940502308245688
1468,oil,1694,3478,3586,1690,2094,3028,3342,3479,2452,2023-12-19,PIXEL_0244,1.1122875297753323,6.940502308245688
1532,oil,1800,3544,3681,1894,2334,3138,3347,3727,2655,2023-12-29,PIXEL_0244,1.1122875297753323,6.940502308245688
457,oil,714,2447,2635,598,1021,1962,2362,2156,1198,2022-01-03,PIXEL_0245,0.9233855441635516,6.854732411500297
439,oil,777,2396,2798,780,1290,2128,2382,2385,1348,2022-01-08,PIXEL_0245,0.9233855441635516,6.854732411500297
519,oil,779,2208,2314,871,1239,1740,1992,2606,1648,2022-01-23,PIXEL_0245,0.9233855441635516,6.854732411500297
2056,oil,2188,3122,3339,2310,2619,2882,3051,3758,2774,2022-01-28,PIXEL_0245,0.9233855441635516,6.854732411500297
1819,oil,1952,2736,2881,2078,2332,2512,2683,3794,3366,2022-02-22,PIXEL_0245,0.9233855441635516,6.854732411500297
2076,oil,2094,2466,2747,2192,2386,2439,2529,3560,2947,2022-02-27,PIXEL_0245,0.9233855441635516,6.854732411500297
1611,oil,1769,2696,2911,1946,2188,2474,2667,3854,3358,2022-03-04,PIXEL_0245,0.9233855441635516,6.854732411500297
1673,oil,1906,3034,3248,2062,2295,2707,2949,3942,3388,2022-03-14,PIXEL_0245,0.9233855441635516,6.854732411500297
1583,oil,1950,4063,4314,1792,2349,3662,4071,3477,2594,2022-04-23,PIXEL_0245,0.9233855441635516,6.854732411500297
1423,oil,1718,4244,4415,1439,2066,3698,4248,3083,2143,2022-05-13,PIXEL_0245,0.9233855441635516,6.854732411500297
1440,oil,1726,4208,4385,1451,2072,3677,4228,3081,2146,2022-05-13,PIXEL_0245,0.9233855441635516,6.854732411500297
1288,oil,1835,4908,5123,1616,2379,4161,4751,3475,2438,2022-05-18,PIXEL_0245,0.9233855441635516,6.854732411500297
1395,oil,1705,4696,4897,1426,2099,4012,4602,3205,2153,2022-05-23,PIXEL_0245,0.9233855441635516,6.854732411500297
1471,oil,1774,4636,4852,1428,2088,3960,4601,3128,2104,2022-06-02,PIXEL_0245,0.9233855441635516,6.854732411500297
1466,oil,1780,4992,5361,1437,2191,4430,5062,3260,2052,2022-06-17,PIXEL_0245,0.9233855441635516,6.854732411500297
1423,oil,1703,4628,4941,1435,2085,3877,4530,3204,2107,2022-07-22,PIXEL_0245,0.9233855441635516,6.854732411500297
1389,oil,1647,4296,4668,1459,2036,3630,4305,3149,2133,2022-08-11,PIXEL_0245,0.9233855441635516,6.854732411500297
1490,oil,1742,4211,4491,1450,2077,3696,4197,3052,2006,2022-10-20,PIXEL_0245,0.9233855441635516,6.854732411500297
1607,oil,1892,4508,4765,1570,2270,3918,4455,3235,2126,2022-10-30,PIXEL_0245,0.9233855441635516,6.854732411500297
1480,oil,1662,3736,4095,1477,2042,3310,3781,2935,1947,2022-11-29,PIXEL_0245,0.9233855441635516,6.854732411500297
1456,oil,1714,3563,3730,1574,2086,3128,3457,3170,2122,2022-12-14,PIXEL_0245,0.9233855441635516,6.854732411500297
1469,oil,1628,3260,3450,1531,1977,2844,3164,3104,2178,2022-12-19,PIXEL_0245,0.9233855441635516,6.854732411500297
1526,oil,1712,3262,3398,1772,2203,2795,3086,3481,2514,2022-12-29,PIXEL_0245,0.9233855441635516,6.854732411500297
1879,oil,2130,3504,3721,2272,2676,3177,3388,3889,2784,2023-01-03,PIXEL_0245,0.9233855441635516,6.854732411500297
1652,oil,1888,3276,3410,2046,2481,2843,3133,3757,2814,2023-01-08,PIXEL_0245,0.9233855441635516,6.854732411500297
1526,oil,1694,2348,2501,1898,2106,2199,2344,3115,2816,2023-01-18,PIXEL_0245,0.9233855441635516,6.854732411500297
1549,oil,1618,2188,2422,1788,1977,2045,2233,3346,3105,2023-01-28,PIXEL_0245,0.9233855441635516,6.854732411500297
1560,oil,1654,2123,2330,1800,1982,2057,2176,3391,3134,2023-02-02,PIXEL_0245,0.9233855441635516,6.854732411500297
2766,oil,2914,3404,3530,2972,3201,3266,3418,4159,3717,2023-02-17,PIXEL_0245,0.9233855441635516,6.854732411500297
1794,oil,2276,3066,3364,2544,2809,2913,3100,4254,3547,2023-02-22,PIXEL_0245,0.9233855441635516,6.854732411500297
1465,oil,1602,2288,2613,1789,2012,2172,2327,3504,2941,2023-03-04,PIXEL_0245,0.9233855441635516,6.854732411500297
1725,oil,1935,3092,3312,1915,2298,2860,3049,3966,3286,2023-03-14,PIXEL_0245,0.9233855441635516,6.854732411500297
1573,oil,1918,4212,4573,1742,2371,3829,4332,3567,2659,2023-03-29,PIXEL_0245,0.9233855441635516,6.854732411500297
1362,oil,1772,4196,4580,1610,2328,3834,4319,3548,2642,2023-03-29,PIXEL_0245,0.9233855441635516,6.854732411500297
1568,oil,2090,4977,5417,1784,2551,4514,4979,3550,2452,2023-04-13,PIXEL_0245,0.9233855441635516,6.854732411500297
1772,oil,2158,5136,5514,1795,2525,4547,5149,3435,2357,2023-04-18,PIXEL_0245,0.9233855441635516,6.854732411500297
1717,oil,1980,4046,4468,1596,2116,3578,4006,3109,2049,2023-08-11,PIXEL_0245,0.9233855441635516,6.854732411500297
2064,oil,2322,5316,5754,1974,2760,4745,5323,3790,2559,2023-09-10,PIXEL_0245,0.9233855441635516,6.854732411500297
1860,oil,2122,5084,5444,1728,2469,4390,5005,3543,2228,2023-09-20,PIXEL_0245,0.9233855441635516,6.854732411500297
1348,oil,1709,4427,4716,1396,2111,3923,4414,3123,1974,2023-09-30,PIXEL_0245,0.9233855441635516,6.854732411500297
1764,oil,1956,3918,4304,1718,2241,3577,3971,2838,1912,2023-10-10,PIXEL_0245,0.9233855441635516,6.854732411500297
1585,oil,1867,4524,4836,1582,2269,4021,4436,3249,2088,2023-10-20,PIXEL_0245,0.9233855441635516,6.854732411500297
1545,oil,1796,4280,4645,1518,2159,3740,4351,3193,2113,2023-10-25,PIXEL_0245,0.9233855441635516,6.854732411500297
2748,oil,2956,4928,5454,2682,3548,4843,5186,4642,3450,2023-10-30,PIXEL_0245,0.9233855441635516,6.854732411500297
1432,oil,1720,4187,4483,1487,2138,3626,4135,3077,2033,2023-11-04,PIXEL_0245,0.9233855441635516,6.854732411500297
1588,oil,1825,4209,4460,1565,2170,3587,4161,3180,2087,2023-11-24,PIXEL_0245,0.9233855441635516,6.854732411500297
1860,oil,2160,4088,4594,2112,2691,3887,4230,3700,2619,2023-11-29,PIXEL_0245,0.9233855441635516,6.854732411500297
1472,oil,1672,3519,3783,1540,2030,3106,3424,3071,2052,2023-12-09,PIXEL_0245,0.9233855441635516,6.854732411500297
1536,oil,1742,3458,3652,1664,2105,3026,3390,3110,2170,2023-12-14,PIXEL_0245,0.9233855441635516,6.854732411500297
1449,oil,1686,3388,3505,1630,2066,2901,3212,3229,2232,2023-12-19,PIXEL_0245,0.9233855441635516,6.854732411500297
1520,oil,1694,3296,3400,1711,2143,2793,3092,3371,2369,2023-12-24,PIXEL_0245,0.9233855441635516,6.854732411500297
1320,oil,1668,3144,3432,1794,2266,2809,3079,3612,2515,2023-12-29,PIXEL_0245,0.9233855441635516,6.854732411500297
547,oil,750,2042,2328,807,1090,1765,2140,2564,1801,2022-01-03,PIXEL_0246,1.0859084024454813,6.949220885898577
728,oil,1015,2388,2742,1168,1537,2125,2436,2995,1995,2022-01-08,PIXEL_0246,1.0859084024454813,6.949220885898577
539,oil,893,2394,2549,1078,1372,1948,2181,3021,2172,2022-01-23,PIXEL_0246,1.0859084024454813,6.949220885898577
1958,oil,2098,3046,3288,2210,2473,2830,2972,3771,2943,2022-01-28,PIXEL_0246,1.0859084024454813,6.949220885898577
1806,oil,2060,3470,3732,2398,2775,3144,3408,4294,3309,2022-02-07,PIXEL_0246,1.0859084024454813,6.949220885898577
1915,oil,2074,3250,3601,2284,2583,2994,3278,4244,3371,2022-02-12,PIXEL_0246,1.0859084024454813,6.949220885898577
